Participant ID,Trial,Total Pot,Individual Offer,Opponent Offer,Model Decision,Utility,Accept Probability
1044,3,9,2.25,6.75,Reject,-1.8,0.14
1044,4,6,2.4,3.6,Accept,1.32,0.79
1044,5,12,1.2,10.8,Reject,-7.44,0.0
1044,6,12,2.4,9.6,Reject,-4.08,0.02
1044,8,15,1.5,13.5,Reject,-9.3,0.0
1044,9,9,4.5,4.5,Accept,4.5,0.99
1044,10,9,2.7,6.3,Reject,-0.54,0.37
1044,11,9,2.25,6.75,Reject,-1.8,0.14
1044,12,15,3.0,12.0,Reject,-5.1,0.01
1044,13,15,6.0,9.0,Accept,3.3,0.96
1044,14,15,5.25,9.75,Reject,1.2,0.77
1044,15,18,4.5,13.5,Reject,-3.6,0.03
1044,18,9,2.7,6.3,Accept,-0.54,0.37
1044,19,15,5.25,9.75,Accept,1.2,0.77
1044,21,18,5.4,12.6,Accept,-1.08,0.25
1044,23,9,3.6,5.4,Accept,1.98,0.88
1044,25,15,3.0,12.0,Reject,-5.1,0.01
1044,26,9,4.5,4.5,Accept,4.5,0.99
1044,27,18,9.0,9.0,Accept,9.0,1.0
1044,28,6,1.2,4.8,Reject,-2.04,0.12
1044,29,9,2.7,6.3,Reject,-0.54,0.37
1044,31,15,1.5,13.5,Reject,-9.3,0.0
1044,32,15,3.75,11.25,Accept,-3.0,0.05
1044,33,12,4.8,7.2,Accept,2.64,0.93
1044,36,12,3.0,9.0,Accept,-2.4,0.08
1044,37,9,3.6,5.4,Accept,1.98,0.88
1044,38,15,5.25,9.75,Accept,1.2,0.77
1044,41,9,1.8,7.2,Reject,-3.06,0.04
1044,43,6,1.8,4.2,Reject,-0.36,0.41
1044,44,15,5.25,9.75,Reject,1.2,0.77
1044,46,9,1.8,7.2,Reject,-3.06,0.04
1044,47,12,4.2,7.8,Accept,0.96,0.72
1044,49,15,3.75,11.25,Reject,-3.0,0.05
1044,51,9,2.7,6.3,Reject,-0.54,0.37
2001,1,9,2.7,6.3,Reject,-0.54,0.37
2001,2,12,4.8,7.2,Accept,2.64,0.93
2001,3,6,2.4,3.6,Reject,1.32,0.79
2001,6,12,4.2,7.8,Accept,0.96,0.72
2001,7,12,1.2,10.8,Reject,-7.44,0.0
2001,8,12,3.0,9.0,Reject,-2.4,0.08
2001,9,9,4.5,4.5,Accept,4.5,0.99
2001,10,18,4.5,13.5,Reject,-3.6,0.03
2001,11,12,2.4,9.6,Reject,-4.08,0.02
2001,13,18,5.4,12.6,Reject,-1.08,0.25
2001,14,15,3.75,11.25,Reject,-3.0,0.05
2001,15,15,3.0,12.0,Reject,-5.1,0.01
2001,16,18,9.0,9.0,Accept,9.0,1.0
2001,17,15,5.25,9.75,Accept,1.2,0.77
2001,18,15,6.0,9.0,Accept,3.3,0.96
2001,19,9,2.7,6.3,Reject,-0.54,0.37
2001,22,9,2.25,6.75,Accept,-1.8,0.14
2001,23,9,2.7,6.3,Accept,-0.54,0.37
2001,24,9,1.8,7.2,Reject,-3.06,0.04
2001,25,15,3.0,12.0,Reject,-5.1,0.01
2001,27,15,1.5,13.5,Reject,-9.3,0.0
2001,28,9,3.6,5.4,Accept,1.98,0.88
2001,29,15,5.25,9.75,Accept,1.2,0.77
2001,30,6,1.2,4.8,Reject,-2.04,0.12
2001,33,15,5.25,9.75,Accept,1.2,0.77
2001,34,15,6.0,9.0,Accept,3.3,0.96
2001,35,15,5.25,9.75,Accept,1.2,0.77
2001,37,9,3.6,5.4,Accept,1.98,0.88
2001,38,6,1.8,4.2,Reject,-0.36,0.41
2001,41,12,4.2,7.8,Reject,0.96,0.72
2001,42,9,4.5,4.5,Accept,4.5,0.99
2001,43,9,2.25,6.75,Reject,-1.8,0.14
2001,45,15,3.75,11.25,Reject,-3.0,0.05
2001,49,9,1.8,7.2,Reject,-3.06,0.04
2001,50,9,2.7,6.3,Accept,-0.54,0.37
2001,51,15,1.5,13.5,Reject,-9.3,0.0
2002,1,12,4.2,7.8,Accept,0.96,0.72
2002,3,9,2.25,6.75,Reject,-1.8,0.14
2002,5,15,5.25,9.75,Accept,1.2,0.77
2002,6,9,2.25,6.75,Reject,-1.8,0.14
2002,7,9,2.7,6.3,Reject,-0.54,0.37
2002,8,12,2.4,9.6,Reject,-4.08,0.02
2002,9,6,1.2,4.8,Reject,-2.04,0.12
2002,10,15,5.25,9.75,Accept,1.2,0.77
2002,12,15,1.5,13.5,Reject,-9.3,0.0
2002,13,15,3.0,12.0,Reject,-5.1,0.01
2002,15,9,3.6,5.4,Accept,1.98,0.88
2002,17,9,4.5,4.5,Accept,4.5,0.99
2002,18,18,4.5,13.5,Reject,-3.6,0.03
2002,20,12,3.0,9.0,Reject,-2.4,0.08
2002,21,15,5.25,9.75,Reject,1.2,0.77
2002,22,9,2.7,6.3,Reject,-0.54,0.37
2002,23,15,6.0,9.0,Accept,3.3,0.96
2002,24,9,3.6,5.4,Accept,1.98,0.88
2002,25,9,4.5,4.5,Accept,4.5,0.99
2002,26,12,4.2,7.8,Reject,0.96,0.72
2002,27,15,6.0,9.0,Accept,3.3,0.96
2002,28,6,1.8,4.2,Reject,-0.36,0.41
2002,29,6,2.4,3.6,Accept,1.32,0.79
2002,30,15,5.25,9.75,Accept,1.2,0.77
2002,31,15,3.0,12.0,Reject,-5.1,0.01
2002,32,12,4.8,7.2,Accept,2.64,0.93
2002,34,12,1.2,10.8,Reject,-7.44,0.0
2002,35,18,9.0,9.0,Accept,9.0,1.0
2002,37,9,2.7,6.3,Accept,-0.54,0.37
2002,38,9,2.7,6.3,Reject,-0.54,0.37
2002,39,15,3.75,11.25,Reject,-3.0,0.05
2002,40,15,3.75,11.25,Reject,-3.0,0.05
2002,44,9,1.8,7.2,Reject,-3.06,0.04
2002,46,15,1.5,13.5,Reject,-9.3,0.0
2002,48,18,5.4,12.6,Reject,-1.08,0.25
2002,50,9,1.8,7.2,Reject,-3.06,0.04
2003,1,9,4.5,4.5,Accept,4.5,0.99
2003,2,15,3.0,12.0,Reject,-5.1,0.01
2003,3,9,2.25,6.75,Reject,-1.8,0.14
2003,4,6,1.8,4.2,Reject,-0.36,0.41
2003,5,9,1.8,7.2,Accept,-3.06,0.04
2003,6,15,3.75,11.25,Reject,-3.0,0.05
2003,7,15,1.5,13.5,Reject,-9.3,0.0
2003,8,15,3.75,11.25,Reject,-3.0,0.05
2003,11,12,4.2,7.8,Accept,0.96,0.72
2003,13,15,5.25,9.75,Accept,1.2,0.77
2003,14,9,3.6,5.4,Accept,1.98,0.88
2003,15,9,2.7,6.3,Accept,-0.54,0.37
2003,16,18,5.4,12.6,Reject,-1.08,0.25
2003,20,18,4.5,13.5,Reject,-3.6,0.03
2003,21,15,5.25,9.75,Reject,1.2,0.77
2003,22,9,3.6,5.4,Accept,1.98,0.88
2003,23,9,2.7,6.3,Reject,-0.54,0.37
2003,26,9,2.7,6.3,Accept,-0.54,0.37
2003,27,15,1.5,13.5,Reject,-9.3,0.0
2003,28,15,5.25,9.75,Reject,1.2,0.77
2003,30,12,4.8,7.2,Accept,2.64,0.93
2003,31,15,3.0,12.0,Reject,-5.1,0.01
2003,32,12,2.4,9.6,Reject,-4.08,0.02
2003,33,9,4.5,4.5,Accept,4.5,0.99
2003,34,12,1.2,10.8,Reject,-7.44,0.0
2003,37,6,1.2,4.8,Reject,-2.04,0.12
2003,38,9,2.7,6.3,Reject,-0.54,0.37
2003,39,6,2.4,3.6,Accept,1.32,0.79
2003,40,9,1.8,7.2,Reject,-3.06,0.04
2003,41,18,9.0,9.0,Accept,9.0,1.0
2003,43,15,6.0,9.0,Accept,3.3,0.96
2003,44,15,5.25,9.75,Reject,1.2,0.77
2003,46,12,4.2,7.8,Accept,0.96,0.72
2003,47,9,2.25,6.75,Reject,-1.8,0.14
2003,49,12,3.0,9.0,Reject,-2.4,0.08
2003,51,15,6.0,9.0,Accept,3.3,0.96
2004,1,15,1.5,13.5,Reject,-9.3,0.0
2004,3,12,4.2,7.8,Accept,0.96,0.72
2004,4,15,6.0,9.0,Accept,3.3,0.96
2004,8,9,4.5,4.5,Accept,4.5,0.99
2004,9,9,2.7,6.3,Accept,-0.54,0.37
2004,10,15,3.75,11.25,Reject,-3.0,0.05
2004,11,12,4.2,7.8,Accept,0.96,0.72
2004,12,9,3.6,5.4,Accept,1.98,0.88
2004,15,9,3.6,5.4,Accept,1.98,0.88
2004,16,18,4.5,13.5,Reject,-3.6,0.03
2004,17,12,2.4,9.6,Reject,-4.08,0.02
2004,19,12,3.0,9.0,Reject,-2.4,0.08
2004,20,15,1.5,13.5,Reject,-9.3,0.0
2004,21,15,3.0,12.0,Reject,-5.1,0.01
2004,22,9,2.25,6.75,Reject,-1.8,0.14
2004,23,15,6.0,9.0,Accept,3.3,0.96
2004,24,9,1.8,7.2,Reject,-3.06,0.04
2004,26,18,5.4,12.6,Accept,-1.08,0.25
2004,28,6,2.4,3.6,Accept,1.32,0.79
2004,29,15,5.25,9.75,Accept,1.2,0.77
2004,30,6,1.2,4.8,Reject,-2.04,0.12
2004,31,9,2.7,6.3,Accept,-0.54,0.37
2004,32,15,5.25,9.75,Accept,1.2,0.77
2004,33,9,2.25,6.75,Reject,-1.8,0.14
2004,34,12,4.8,7.2,Accept,2.64,0.93
2004,35,12,1.2,10.8,Reject,-7.44,0.0
2004,36,15,5.25,9.75,Accept,1.2,0.77
2004,37,9,2.7,6.3,Reject,-0.54,0.37
2004,38,9,4.5,4.5,Accept,4.5,0.99
2004,39,6,1.8,4.2,Reject,-0.36,0.41
2004,43,9,1.8,7.2,Reject,-3.06,0.04
2004,44,9,2.7,6.3,Reject,-0.54,0.37
2004,46,18,9.0,9.0,Accept,9.0,1.0
2004,48,15,3.0,12.0,Reject,-5.1,0.01
2004,49,15,5.25,9.75,Accept,1.2,0.77
2004,50,15,3.75,11.25,Reject,-3.0,0.05
2005,1,18,9.0,9.0,Accept,9.0,1.0
2005,2,9,1.8,7.2,Reject,-3.06,0.04
2005,3,15,3.0,12.0,Reject,-5.1,0.01
2005,4,9,2.7,6.3,Accept,-0.54,0.37
2005,6,12,4.8,7.2,Accept,2.64,0.93
2005,7,12,4.2,7.8,Accept,0.96,0.72
2005,8,15,6.0,9.0,Accept,3.3,0.96
2005,10,15,5.25,9.75,Reject,1.2,0.77
2005,11,18,5.4,12.6,Reject,-1.08,0.25
2005,13,12,3.0,9.0,Reject,-2.4,0.08
2005,14,15,3.75,11.25,Reject,-3.0,0.05
2005,16,12,2.4,9.6,Reject,-4.08,0.02
2005,17,9,2.25,6.75,Reject,-1.8,0.14
2005,18,15,5.25,9.75,Accept,1.2,0.77
2005,19,15,6.0,9.0,Accept,3.3,0.96
2005,21,15,1.5,13.5,Reject,-9.3,0.0
2005,23,15,3.0,12.0,Reject,-5.1,0.01
2005,24,15,5.25,9.75,Accept,1.2,0.77
2005,25,15,3.75,11.25,Reject,-3.0,0.05
2005,28,15,5.25,9.75,Accept,1.2,0.77
2005,29,9,1.8,7.2,Reject,-3.06,0.04
2005,30,9,3.6,5.4,Accept,1.98,0.88
2005,33,6,2.4,3.6,Accept,1.32,0.79
2005,34,18,4.5,13.5,Reject,-3.6,0.03
2005,35,9,4.5,4.5,Accept,4.5,0.99
2005,36,6,1.2,4.8,Reject,-2.04,0.12
2005,38,9,4.5,4.5,Reject,4.5,0.99
2005,39,9,3.6,5.4,Accept,1.98,0.88
2005,40,12,4.2,7.8,Reject,0.96,0.72
2005,41,9,2.25,6.75,Reject,-1.8,0.14
2005,42,6,1.8,4.2,Accept,-0.36,0.41
2005,43,9,2.7,6.3,Accept,-0.54,0.37
2005,45,12,1.2,10.8,Reject,-7.44,0.0
2005,46,15,1.5,13.5,Reject,-9.3,0.0
2005,47,9,2.7,6.3,Reject,-0.54,0.37
2005,48,9,2.7,6.3,Reject,-0.54,0.37
2006,2,12,4.8,7.2,Accept,2.64,0.93
2006,4,12,4.2,7.8,Accept,0.96,0.72
2006,5,18,9.0,9.0,Accept,9.0,1.0
2006,6,9,2.7,6.3,Reject,-0.54,0.37
2006,7,9,4.5,4.5,Accept,4.5,0.99
2006,8,18,4.5,13.5,Reject,-3.6,0.03
2006,9,15,6.0,9.0,Accept,3.3,0.96
2006,11,9,2.25,6.75,Reject,-1.8,0.14
2006,12,6,1.8,4.2,Accept,-0.36,0.41
2006,13,15,5.25,9.75,Reject,1.2,0.77
2006,16,9,1.8,7.2,Reject,-3.06,0.04
2006,17,12,2.4,9.6,Reject,-4.08,0.02
2006,18,15,1.5,13.5,Reject,-9.3,0.0
2006,19,6,2.4,3.6,Accept,1.32,0.79
2006,22,15,3.0,12.0,Reject,-5.1,0.01
2006,23,9,2.7,6.3,Reject,-0.54,0.37
2006,24,15,5.25,9.75,Accept,1.2,0.77
2006,25,6,1.2,4.8,Reject,-2.04,0.12
2006,26,15,3.75,11.25,Reject,-3.0,0.05
2006,27,9,2.7,6.3,Accept,-0.54,0.37
2006,28,9,3.6,5.4,Accept,1.98,0.88
2006,29,18,5.4,12.6,Reject,-1.08,0.25
2006,31,12,4.2,7.8,Accept,0.96,0.72
2006,32,9,1.8,7.2,Reject,-3.06,0.04
2006,34,15,5.25,9.75,Reject,1.2,0.77
2006,35,15,5.25,9.75,Accept,1.2,0.77
2006,39,15,3.0,12.0,Reject,-5.1,0.01
2006,40,15,6.0,9.0,Accept,3.3,0.96
2006,41,12,1.2,10.8,Reject,-7.44,0.0
2006,43,12,3.0,9.0,Reject,-2.4,0.08
2006,44,15,1.5,13.5,Reject,-9.3,0.0
2006,45,9,2.25,6.75,Reject,-1.8,0.14
2006,47,9,4.5,4.5,Accept,4.5,0.99
2006,48,9,2.7,6.3,Reject,-0.54,0.37
2006,49,9,3.6,5.4,Accept,1.98,0.88
2006,51,15,3.75,11.25,Accept,-3.0,0.05
2007,1,12,1.2,10.8,Reject,-7.44,0.0
2007,3,9,2.7,6.3,Accept,-0.54,0.37
2007,4,12,3.0,9.0,Reject,-2.4,0.08
2007,5,15,6.0,9.0,Accept,3.3,0.96
2007,6,15,5.25,9.75,Accept,1.2,0.77
2007,7,9,1.8,7.2,Accept,-3.06,0.04
2007,8,9,2.25,6.75,Reject,-1.8,0.14
2007,9,18,5.4,12.6,Reject,-1.08,0.25
2007,10,9,3.6,5.4,Accept,1.98,0.88
2007,13,15,5.25,9.75,Accept,1.2,0.77
2007,14,9,1.8,7.2,Reject,-3.06,0.04
2007,15,15,3.0,12.0,Reject,-5.1,0.01
2007,17,15,5.25,9.75,Accept,1.2,0.77
2007,18,12,4.2,7.8,Accept,0.96,0.72
2007,19,6,2.4,3.6,Accept,1.32,0.79
2007,21,15,3.75,11.25,Reject,-3.0,0.05
2007,22,6,1.8,4.2,Reject,-0.36,0.41
2007,23,15,5.25,9.75,Accept,1.2,0.77
2007,26,15,3.75,11.25,Reject,-3.0,0.05
2007,27,9,3.6,5.4,Reject,1.98,0.88
2007,28,12,4.2,7.8,Accept,0.96,0.72
2007,29,15,1.5,13.5,Reject,-9.3,0.0
2007,32,18,9.0,9.0,Accept,9.0,1.0
2007,33,15,3.0,12.0,Reject,-5.1,0.01
2007,34,9,2.7,6.3,Accept,-0.54,0.37
2007,36,9,2.7,6.3,Reject,-0.54,0.37
2007,38,9,4.5,4.5,Accept,4.5,0.99
2007,39,6,1.2,4.8,Reject,-2.04,0.12
2007,40,9,2.7,6.3,Reject,-0.54,0.37
2007,41,9,2.25,6.75,Reject,-1.8,0.14
2007,45,15,1.5,13.5,Reject,-9.3,0.0
2007,46,12,2.4,9.6,Reject,-4.08,0.02
2007,47,15,6.0,9.0,Accept,3.3,0.96
2007,48,9,4.5,4.5,Accept,4.5,0.99
2007,50,12,4.8,7.2,Accept,2.64,0.93
2007,51,18,4.5,13.5,Reject,-3.6,0.03
2008,1,6,2.4,3.6,Accept,1.32,0.79
2008,2,9,2.7,6.3,Accept,-0.54,0.37
2008,3,12,4.2,7.8,Accept,0.96,0.72
2008,4,9,3.6,5.4,Accept,1.98,0.88
2008,6,6,1.2,4.8,Reject,-2.04,0.12
2008,7,9,4.5,4.5,Accept,4.5,0.99
2008,8,15,3.75,11.25,Reject,-3.0,0.05
2008,9,12,3.0,9.0,Reject,-2.4,0.08
2008,10,12,2.4,9.6,Reject,-4.08,0.02
2008,16,18,4.5,13.5,Reject,-3.6,0.03
2008,17,9,2.7,6.3,Accept,-0.54,0.37
2008,18,9,1.8,7.2,Reject,-3.06,0.04
2008,20,15,6.0,9.0,Accept,3.3,0.96
2008,21,15,1.5,13.5,Reject,-9.3,0.0
2008,22,9,2.25,6.75,Reject,-1.8,0.14
2008,23,12,1.2,10.8,Reject,-7.44,0.0
2008,25,15,5.25,9.75,Accept,1.2,0.77
2008,26,9,3.6,5.4,Accept,1.98,0.88
2008,27,9,1.8,7.2,Reject,-3.06,0.04
2008,28,15,3.75,11.25,Reject,-3.0,0.05
2008,29,12,4.2,7.8,Reject,0.96,0.72
2008,30,15,3.0,12.0,Reject,-5.1,0.01
2008,31,15,5.25,9.75,Accept,1.2,0.77
2008,32,12,4.8,7.2,Accept,2.64,0.93
2008,33,9,2.7,6.3,Reject,-0.54,0.37
2008,35,15,5.25,9.75,Accept,1.2,0.77
2008,36,15,3.0,12.0,Reject,-5.1,0.01
2008,39,18,9.0,9.0,Accept,9.0,1.0
2008,41,15,1.5,13.5,Reject,-9.3,0.0
2008,42,6,1.8,4.2,Accept,-0.36,0.41
2008,44,15,5.25,9.75,Accept,1.2,0.77
2008,45,15,6.0,9.0,Accept,3.3,0.96
2008,46,9,4.5,4.5,Accept,4.5,0.99
2008,47,18,5.4,12.6,Reject,-1.08,0.25
2008,48,9,2.25,6.75,Accept,-1.8,0.14
2008,50,9,2.7,6.3,Accept,-0.54,0.37
2009,2,9,2.7,6.3,Accept,-0.54,0.37
2009,4,15,3.75,11.25,Reject,-3.0,0.05
2009,5,6,2.4,3.6,Accept,1.32,0.79
2009,6,18,5.4,12.6,Accept,-1.08,0.25
2009,7,15,6.0,9.0,Accept,3.3,0.96
2009,8,9,1.8,7.2,Reject,-3.06,0.04
2009,9,6,1.8,4.2,Accept,-0.36,0.41
2009,10,15,5.25,9.75,Accept,1.2,0.77
2009,14,9,2.25,6.75,Reject,-1.8,0.14
2009,16,18,9.0,9.0,Accept,9.0,1.0
2009,18,9,4.5,4.5,Accept,4.5,0.99
2009,19,15,1.5,13.5,Reject,-9.3,0.0
2009,21,15,3.0,12.0,Reject,-5.1,0.01
2009,22,15,5.25,9.75,Accept,1.2,0.77
2009,23,15,3.0,12.0,Reject,-5.1,0.01
2009,26,15,1.5,13.5,Reject,-9.3,0.0
2009,27,9,2.7,6.3,Accept,-0.54,0.37
2009,28,15,5.25,9.75,Reject,1.2,0.77
2009,29,9,2.7,6.3,Reject,-0.54,0.37
2009,31,9,4.5,4.5,Accept,4.5,0.99
2009,32,18,4.5,13.5,Reject,-3.6,0.03
2009,33,12,1.2,10.8,Reject,-7.44,0.0
2009,35,15,6.0,9.0,Accept,3.3,0.96
2009,37,12,4.2,7.8,Accept,0.96,0.72
2009,39,12,4.8,7.2,Accept,2.64,0.93
2009,40,9,1.8,7.2,Reject,-3.06,0.04
2009,41,12,4.2,7.8,Reject,0.96,0.72
2009,42,15,3.75,11.25,Reject,-3.0,0.05
2009,43,9,3.6,5.4,Accept,1.98,0.88
2009,44,9,2.7,6.3,Reject,-0.54,0.37
2009,45,9,3.6,5.4,Accept,1.98,0.88
2009,46,12,2.4,9.6,Reject,-4.08,0.02
2009,47,9,2.25,6.75,Reject,-1.8,0.14
2009,48,15,5.25,9.75,Accept,1.2,0.77
2009,49,12,3.0,9.0,Accept,-2.4,0.08
2009,51,6,1.2,4.8,Accept,-2.04,0.12
2010,2,9,2.7,6.3,Reject,-0.54,0.37
2010,5,9,2.25,6.75,Reject,-1.8,0.14
2010,6,12,2.4,9.6,Reject,-4.08,0.02
2010,8,9,2.7,6.3,Accept,-0.54,0.37
2010,9,15,5.25,9.75,Accept,1.2,0.77
2010,11,12,4.2,7.8,Accept,0.96,0.72
2010,13,9,2.25,6.75,Reject,-1.8,0.14
2010,16,6,1.8,4.2,Accept,-0.36,0.41
2010,17,18,4.5,13.5,Reject,-3.6,0.03
2010,19,9,2.7,6.3,Reject,-0.54,0.37
2010,21,15,5.25,9.75,Accept,1.2,0.77
2010,22,9,1.8,7.2,Reject,-3.06,0.04
2010,23,15,3.0,12.0,Reject,-5.1,0.01
2010,25,12,1.2,10.8,Reject,-7.44,0.0
2010,26,6,2.4,3.6,Reject,1.32,0.79
2010,27,9,2.7,6.3,Reject,-0.54,0.37
2010,28,15,6.0,9.0,Accept,3.3,0.96
2010,29,12,3.0,9.0,Reject,-2.4,0.08
2010,30,9,4.5,4.5,Accept,4.5,0.99
2010,31,15,3.75,11.25,Reject,-3.0,0.05
2010,32,15,5.25,9.75,Accept,1.2,0.77
2010,33,6,1.2,4.8,Reject,-2.04,0.12
2010,34,15,1.5,13.5,Reject,-9.3,0.0
2010,36,18,9.0,9.0,Accept,9.0,1.0
2010,38,12,4.2,7.8,Reject,0.96,0.72
2010,39,15,6.0,9.0,Accept,3.3,0.96
2010,41,15,5.25,9.75,Accept,1.2,0.77
2010,42,9,3.6,5.4,Accept,1.98,0.88
2010,43,9,3.6,5.4,Accept,1.98,0.88
2010,44,12,4.8,7.2,Accept,2.64,0.93
2010,45,9,1.8,7.2,Reject,-3.06,0.04
2010,46,9,4.5,4.5,Accept,4.5,0.99
2010,48,18,5.4,12.6,Reject,-1.08,0.25
2010,49,15,3.0,12.0,Reject,-5.1,0.01
2010,50,15,1.5,13.5,Reject,-9.3,0.0
2010,51,15,3.75,11.25,Reject,-3.0,0.05
2011,2,6,1.8,4.2,Accept,-0.36,0.41
2011,3,9,4.5,4.5,Accept,4.5,0.99
2011,5,15,3.75,11.25,Reject,-3.0,0.05
2011,6,9,1.8,7.2,Reject,-3.06,0.04
2011,8,15,5.25,9.75,Accept,1.2,0.77
2011,9,9,2.7,6.3,Reject,-0.54,0.37
2011,12,9,2.25,6.75,Reject,-1.8,0.14
2011,13,15,3.0,12.0,Reject,-5.1,0.01
2011,14,9,3.6,5.4,Accept,1.98,0.88
2011,15,12,4.8,7.2,Accept,2.64,0.93
2011,16,15,3.0,12.0,Reject,-5.1,0.01
2011,17,15,6.0,9.0,Accept,3.3,0.96
2011,18,9,3.6,5.4,Accept,1.98,0.88
2011,19,9,2.25,6.75,Reject,-1.8,0.14
2011,20,15,1.5,13.5,Reject,-9.3,0.0
2011,21,15,1.5,13.5,Reject,-9.3,0.0
2011,22,9,1.8,7.2,Reject,-3.06,0.04
2011,24,18,4.5,13.5,Reject,-3.6,0.03
2011,25,15,5.25,9.75,Accept,1.2,0.77
2011,27,9,2.7,6.3,Accept,-0.54,0.37
2011,29,9,2.7,6.3,Reject,-0.54,0.37
2011,30,12,1.2,10.8,Reject,-7.44,0.0
2011,31,12,3.0,9.0,Reject,-2.4,0.08
2011,35,12,2.4,9.6,Reject,-4.08,0.02
2011,36,12,4.2,7.8,Reject,0.96,0.72
2011,37,6,1.2,4.8,Reject,-2.04,0.12
2011,38,9,2.7,6.3,Reject,-0.54,0.37
2011,39,15,6.0,9.0,Accept,3.3,0.96
2011,40,18,9.0,9.0,Accept,9.0,1.0
2011,41,18,5.4,12.6,Reject,-1.08,0.25
2011,42,12,4.2,7.8,Accept,0.96,0.72
2011,44,9,4.5,4.5,Accept,4.5,0.99
2011,45,15,3.75,11.25,Reject,-3.0,0.05
2011,46,6,2.4,3.6,Reject,1.32,0.79
2011,47,15,5.25,9.75,Accept,1.2,0.77
2011,50,15,5.25,9.75,Reject,1.2,0.77
2012,1,15,5.25,9.75,Accept,1.2,0.77
2012,2,6,2.4,3.6,Accept,1.32,0.79
2012,3,9,2.25,6.75,Reject,-1.8,0.14
2012,4,9,3.6,5.4,Accept,1.98,0.88
2012,5,9,1.8,7.2,Accept,-3.06,0.04
2012,6,18,9.0,9.0,Accept,9.0,1.0
2012,7,6,1.2,4.8,Reject,-2.04,0.12
2012,12,15,6.0,9.0,Accept,3.3,0.96
2012,13,9,2.7,6.3,Reject,-0.54,0.37
2012,14,15,6.0,9.0,Accept,3.3,0.96
2012,15,18,5.4,12.6,Reject,-1.08,0.25
2012,16,12,4.8,7.2,Accept,2.64,0.93
2012,17,9,4.5,4.5,Accept,4.5,0.99
2012,18,12,3.0,9.0,Reject,-2.4,0.08
2012,19,15,3.75,11.25,Reject,-3.0,0.05
2012,20,15,3.0,12.0,Reject,-5.1,0.01
2012,22,15,5.25,9.75,Accept,1.2,0.77
2012,25,12,4.2,7.8,Accept,0.96,0.72
2012,26,9,4.5,4.5,Accept,4.5,0.99
2012,29,15,1.5,13.5,Reject,-9.3,0.0
2012,31,9,3.6,5.4,Accept,1.98,0.88
2012,33,12,1.2,10.8,Reject,-7.44,0.0
2012,34,15,1.5,13.5,Reject,-9.3,0.0
2012,35,18,4.5,13.5,Reject,-3.6,0.03
2012,36,9,2.7,6.3,Reject,-0.54,0.37
2012,37,9,2.7,6.3,Accept,-0.54,0.37
2012,38,15,3.0,12.0,Reject,-5.1,0.01
2012,39,9,1.8,7.2,Reject,-3.06,0.04
2012,40,15,3.75,11.25,Reject,-3.0,0.05
2012,41,9,2.25,6.75,Accept,-1.8,0.14
2012,42,12,2.4,9.6,Reject,-4.08,0.02
2012,44,12,4.2,7.8,Accept,0.96,0.72
2012,45,6,1.8,4.2,Accept,-0.36,0.41
2012,46,15,5.25,9.75,Reject,1.2,0.77
2012,48,9,2.7,6.3,Accept,-0.54,0.37
2012,49,15,5.25,9.75,Accept,1.2,0.77
2013,1,9,3.6,5.4,Accept,1.98,0.88
2013,3,15,5.25,9.75,Accept,1.2,0.77
2013,4,18,4.5,13.5,Reject,-3.6,0.03
2013,5,9,3.6,5.4,Accept,1.98,0.88
2013,6,15,3.0,12.0,Reject,-5.1,0.01
2013,8,9,4.5,4.5,Accept,4.5,0.99
2013,9,18,5.4,12.6,Reject,-1.08,0.25
2013,12,6,1.2,4.8,Reject,-2.04,0.12
2013,14,9,2.7,6.3,Reject,-0.54,0.37
2013,15,15,3.0,12.0,Reject,-5.1,0.01
2013,16,12,4.2,7.8,Accept,0.96,0.72
2013,17,12,2.4,9.6,Reject,-4.08,0.02
2013,18,15,1.5,13.5,Reject,-9.3,0.0
2013,19,9,2.7,6.3,Reject,-0.54,0.37
2013,21,15,5.25,9.75,Reject,1.2,0.77
2013,23,6,1.8,4.2,Reject,-0.36,0.41
2013,24,15,5.25,9.75,Accept,1.2,0.77
2013,25,15,3.75,11.25,Reject,-3.0,0.05
2013,26,12,4.2,7.8,Accept,0.96,0.72
2013,27,9,2.25,6.75,Reject,-1.8,0.14
2013,29,9,4.5,4.5,Accept,4.5,0.99
2013,30,9,2.25,6.75,Reject,-1.8,0.14
2013,31,15,3.75,11.25,Reject,-3.0,0.05
2013,32,6,2.4,3.6,Accept,1.32,0.79
2013,33,15,6.0,9.0,Accept,3.3,0.96
2013,34,9,1.8,7.2,Reject,-3.06,0.04
2013,35,12,3.0,9.0,Reject,-2.4,0.08
2013,38,9,2.7,6.3,Reject,-0.54,0.37
2013,39,9,2.7,6.3,Reject,-0.54,0.37
2013,42,9,1.8,7.2,Reject,-3.06,0.04
2013,43,12,4.8,7.2,Accept,2.64,0.93
2013,44,15,5.25,9.75,Reject,1.2,0.77
2013,47,15,6.0,9.0,Accept,3.3,0.96
2013,48,12,1.2,10.8,Reject,-7.44,0.0
2013,49,18,9.0,9.0,Accept,9.0,1.0
2013,50,15,1.5,13.5,Reject,-9.3,0.0
2014,1,15,5.25,9.75,Reject,1.2,0.77
2014,2,9,2.7,6.3,Reject,-0.54,0.37
2014,4,6,1.2,4.8,Reject,-2.04,0.12
